사용월,호선명,지하철역,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,작업일자
202210,경인선,온수(성공회대입구),9239,3593,22677,9955,22178,14603,15212,9583,12526,6683,12265,7550,13523,8501,12030,8982,10959,9243,11805,10444,16786,12396,14274,16072,12515,21683,6013,18511,4438,11507,4330,10813,3546,9607,1468,5815,20221103
202210,경인선,인천,3358,3270,6038,6148,5220,9279,3957,7907,4094,9556,5177,11847,7070,11796,9468,9654,12225,9316,14909,7073,17532,5882,16881,5142,15468,4923,7370,3455,6159,2541,4133,1956,2238,1662,594,1197,20221103
202210,경인선,제물포,15761,5595,38972,13006,34109,33927,19959,18145,16717,10596,17500,9769,18432,12363,16861,13494,15290,12043,19259,13881,23709,17468,23107,22379,23606,30454,10381,29532,7524,17445,6686,16636,4774,15342,1769,10684,20221103
202210,경인선,주안,28388,9456,61308,18063,58214,30336,37752,25375,30187,19228,30288,19998,33430,24405,31728,22292,29161,25037,33117,25823,35469,34739,41616,42530,39404,55860,23494,58382,20016,34161,18415,30756,15386,27986,6859,20585,20221103
202210,경인선,중동,18310,3480,43779,5533,35069,12645,21189,9003,16230,7797,14706,9411,15662,10027,14467,11156,12242,11839,11614,14096,12663,18621,13272,23891,13073,31134,6723,27510,5289,17959,4830,15734,3150,13238,1320,10102,20221103
202210,경춘선,가평,1610,1375,3366,2930,4217,6770,3072,6185,3431,8314,4555,10113,4025,7826,4730,5487,6436,5657,8849,5199,10784,3592,10035,4135,8137,3623,3751,3416,2267,2448,1655,1595,859,1398,315,1161,20221103
202210,경춘선,갈매,4212,2387,16999,3526,10349,4544,7149,2708,4992,2361,3659,2153,4224,2304,3589,3249,3620,2591,3756,4602,4604,4769,4961,6619,4702,10360,2504,8035,1937,4451,2325,3765,1354,3005,598,1669,20221103
202210,경춘선,강촌,337,108,459,395,749,2393,712,2080,1031,2709,1447,2791,1474,1500,1567,1185,2193,1397,2969,973,3293,1128,2705,833,1650,920,658,654,391,557,211,422,128,361,49,220,20221103
202210,경춘선,굴봉산,52,43,176,235,239,458,253,335,264,843,294,812,350,392,475,353,657,327,835,312,709,224,568,180,274,174,154,156,283,179,54,103,34,63,10,65,20221103
202210,경춘선,금곡,2445,1187,4902,2311,4879,5668,3695,2336,2875,1853,2786,1510,2748,1982,2550,1574,2187,2547,2592,2423,2888,2763,3320,3751,3700,4254,1443,3939,962,1839,684,1771,440,1616,193,1164,20221103
202210,경춘선,김유정,162,133,514,512,513,1054,553,1408,531,2846,749,2534,1006,2227,1247,1521,1911,1425,2152,1050,2113,791,2079,836,1176,643,509,423,302,339,120,199,53,174,20,80,20221103
202210,경춘선,남춘천,3612,1016,4775,2851,6200,5130,5882,6595,6003,5732,5584,11194,5940,11024,7234,6379,8472,4782,9450,6519,8947,5466,7753,6959,5981,6466,4575,9110,3390,3740,2642,3908,1658,4316,488,2484,20221103
202210,경춘선,대성리,1935,438,1330,1023,1525,1460,2105,1172,2371,1693,2794,1496,1601,1603,1350,2445,1447,3410,1847,2197,2311,1875,2059,1672,1571,1367,655,1113,473,671,272,408,248,352,99,342,20221103
202210,경춘선,마석,9228,3089,15820,6642,14683,7573,11780,5830,8960,4537,7787,5832,8066,5258,6744,6754,6736,6485,6544,7875,7701,7908,7754,11683,7866,11301,3695,14185,2816,7487,2303,5662,1753,5100,724,2405,20221103
202210,경춘선,백양리,24,88,62,316,218,220,143,251,201,465,366,491,232,248,238,206,389,374,421,199,321,180,382,95,324,148,74,85,87,42,40,36,23,57,10,27,20221103
202210,경춘선,별내,3754,2738,13451,4332,10530,7026,6951,4577,5085,3408,4050,3349,4741,3169,4245,3907,4052,3457,4930,4733,6289,5842,6483,7739,7002,10101,3278,8879,2687,4816,2327,3269,2161,3700,1157,1620,20221103
202210,경춘선,사릉,4032,1622,11362,5464,8669,5747,6133,3096,4497,2457,3894,2499,3934,2533,3619,1965,2880,3314,3283,2930,3654,4511,5132,6132,5774,7867,2163,8428,1469,4063,1074,3012,776,2852,246,2201,20221103
202210,경춘선,상천,259,182,669,384,725,903,499,1536,592,1704,799,1811,740,1007,1212,632,1971,705,2024,664,1653,503,1211,573,552,394,254,463,102,255,72,198,38,143,18,112,20221103
202210,경춘선,신내,2690,3617,8303,5210,7585,7995,4267,2624,3157,2003,2942,1776,2799,1897,2717,2360,2623,2112,3027,3540,4733,3265,4613,4898,6544,5708,2734,4554,1559,2632,1261,2471,1072,2135,557,1305,20221103
202210,경춘선,천마산,3730,860,8247,1751,6517,2119,5515,1809,4376,1543,3209,1993,3112,2181,2628,2168,2374,2695,2017,3196,2421,3311,2091,4907,2395,5739,1102,4824,601,3387,595,2500,456,2077,113,1269,20221103
202210,경춘선,청평,2376,1042,4326,1771,5505,4480,3971,3417,3907,3916,4482,3084,4017,3963,3775,3070,4100,3817,4768,3794,4861,4449,5349,5329,3846,4577,2111,3509,1228,3004,751,1853,422,1400,142,1449,20221103
202210,경춘선,춘천,1563,497,1719,1670,2598,5092,2850,7213,2791,5644,3052,6988,3420,5152,4746,4607,6548,3197,9620,4029,10691,2769,8812,2975,5939,2486,3813,3394,2107,1420,1189,1700,639,1267,142,1303,20221103
202210,경춘선,퇴계원,5780,1621,19003,3736,13565,5433,9787,2906,6981,3128,5630,2726,6191,3339,5314,3663,4029,3997,4364,4862,4131,6902,5354,10136,6375,11566,2819,12026,1959,6655,1470,4686,941,5464,497,2420,20221103
202210,경춘선,평내호평,13971,1737,29259,5134,23387,9987,14454,6976,12370,5952,10653,5875,9892,8361,9638,7392,7736,10107,8396,10145,8840,11608,8877,20182,8913,21765,5648,24006,4601,11424,4040,9049,3528,8441,1649,5881,20221103
202210,공항철도 1호선,검암,14539,2587,34800,7645,25363,15538,13391,5383,10068,4358,9812,4436,9350,5088,8330,6080,7172,6769,7493,7478,9331,11228,10109,14311,13140,24239,4803,25409,3919,14931,3247,12913,2339,12089,1195,9579,20221103
202210,공항철도 1호선,계양,29034,3571,67969,4594,54895,6898,32419,6772,21214,5210,18531,5745,17162,6603,14475,9339,12283,11268,12023,14174,13999,20400,14260,28913,10365,48433,6171,47672,4465,27449,3569,25576,2471,24363,1150,14800,20221103
202210,공항철도 1호선,공덕,2882,1862,6174,3934,5925,10459,3652,5755,2741,4032,2997,4062,3349,4014,3342,4515,2789,3891,3157,4612,3955,5680,6003,8483,9104,12235,4066,7941,3496,4694,3582,4684,2804,4296,1440,2681,20221103
202210,공항철도 1호선,공항화물청사,1144,6811,1956,11532,2481,20783,1730,3336,767,2140,829,2941,1185,2971,1442,1519,2139,1094,3050,898,5644,1335,9614,2149,16260,1020,3926,1164,2512,1756,2482,985,2417,471,524,278,20221103
202210,공항철도 1호선,김포공항,3741,13069,7090,23157,16332,21439,17114,12426,17673,11801,22959,12479,24993,13380,25079,12278,25344,11072,27296,11626,24174,13692,28518,14294,34692,13181,21770,8437,23528,4004,27543,1887,21894,1710,4791,1098,20221103
202210,공항철도 1호선,디지털미디어시티,7548,7097,18816,28931,19459,86518,12359,39035,9175,15874,9822,12763,10809,13081,12081,13940,12750,11740,15502,12034,19802,12710,46081,18381,85421,24993,33395,17407,20120,10219,17061,8667,12860,8509,6485,5488,20221103
202210,공항철도 1호선,마곡나루(서울식물원),4892,11004,14305,25267,15979,62801,9195,27024,5869,10876,7100,6717,8426,7012,7965,8410,7809,7670,11352,7646,18636,8827,48249,12793,47835,17873,17741,12736,12139,7853,9966,7364,7589,7063,2596,4316,20221103
202210,공항철도 1호선,서울역,3541,14593,11745,20926,15530,27324,13370,24919,14153,18642,16955,17901,20216,20195,20742,18563,15168,15663,23894,16238,28473,18817,31951,21194,35165,22093,27054,18499,20515,12908,23391,10963,16948,8352,9638,3435,20221103
202210,공항철도 1호선,영종,9766,2147,14582,3314,11103,4334,8973,3436,7508,3111,6874,4691,6826,4273,5765,3959,5365,5343,5851,7135,6989,7930,7240,8932,5101,12781,3215,13957,2392,7273,2278,8785,1543,6632,643,6051,20221103
202210,공항철도 1호선,운서,19110,6750,29428,11432,26907,12133,13170,11332,13064,6597,14527,7552,14731,8256,11795,8817,11342,10326,11885,11824,15031,14498,16506,20582,13723,30437,7543,23371,6454,19184,6029,18499,4761,16338,2115,12716,20221103
202210,공항철도 1호선,인천공항1터미널,6671,14692,13669,33902,15993,29408,16149,16080,15475,12528,13816,13137,13601,17644,11046,13885,17430,13965,23308,13379,20372,15361,25179,19770,29420,14124,19236,9180,16610,5186,12304,4922,8227,2903,2289,2760,20221103
202210,공항철도 1호선,인천공항2터미널,4285,8432,4878,13401,7066,15159,6512,5373,3188,4522,2484,7515,2262,9095,3908,5775,5838,5071,9752,5416,9980,6410,15892,7680,17904,3609,7634,1399,6477,1275,6295,1540,2608,1001,505,829,20221103
202210,공항철도 1호선,청라국제도시,16916,4680,31378,7817,21298,17921,12581,6156,9760,4269,10056,3635,8767,5298,8114,6096,7655,6351,8074,7295,11045,10443,14881,15048,19910,22575,6324,23934,4286,13760,3356,12327,2788,13377,1018,8345,20221103
202210,공항철도 1호선,홍대입구,6374,3222,10637,9496,13555,23506,10938,25602,10988,22533,12393,24721,14034,29400,17073,29923,19269,25429,24435,26562,29448,28146,35840,31427,40578,40019,31350,25816,29408,14458,33414,11620,31052,10598,15132,7105,20221103
202210,과천선,경마공원,863,2762,1934,4465,2562,12955,2351,33399,2363,51521,3129,25596,3898,21851,5841,18282,9506,12272,13097,7286,23923,4405,39285,2585,79341,2536,11645,1856,2478,1202,1078,1093,344,793,126,544,20221103
202210,과천선,과천,9801,2342,27370,5237,24191,9595,17023,6668,13026,5807,11840,5666,11847,6694,11548,7117,10334,8567,10386,9735,11302,12247,10540,15441,9147,22530,4585,18897,3170,12025,2429,12323,1884,11858,714,6926,20221103
202210,과천선,대공원,274,3943,943,7546,1335,35385,1878,48643,2615,35926,6843,24255,12223,18352,14898,18722,21048,15679,41303,10416,42533,6138,31799,3086,21613,2225,9074,1169,8470,730,7902,665,5044,431,233,271,20221103
202210,과천선,범계,34657,11859,93042,24099,72824,61057,45387,40942,37935,31322,36481,31106,39877,34387,38326,38555,37169,38111,40289,43344,46489,56152,52459,69114,59530,98815,36978,77109,38635,40147,29868,36933,25350,31684,9486,18841,20221103
202210,과천선,선바위,6166,9760,17162,18684,19425,25629,16199,15657,12291,8585,10739,8795,11726,9658,12158,9226,12216,8640,12535,9548,17333,11759,25075,13505,30915,16979,14358,13213,9266,9180,7375,8475,3960,7879,1261,4444,20221103
202210,과천선,인덕원,27617,17095,78347,36741,69701,97523,47260,40285,38666,23398,33401,23104,36088,23604,35431,27073,31128,27522,33531,33005,43479,40962,57987,55703,78605,82782,32372,68778,24476,38540,23603,37421,15936,34931,5617,20981,20221103
202210,과천선,정부과천청사,7861,13067,21459,21488,18353,64701,14622,18079,12865,11397,13034,10552,13920,11456,14671,12684,15207,12164,16483,12503,23505,14565,32248,19042,49661,24003,13784,18665,11621,11077,10077,10279,5731,8707,2259,5402,20221103
202210,과천선,평촌,20053,9605,57969,30610,44260,81721,26553,30210,22277,17256,20737,14657,21922,15220,20245,20270,19559,17670,22585,19190,26656,24655,43217,31621,59665,45950,23502,41759,17858,22233,16847,19879,13167,17708,4560,10730,20221103
202210,분당선,가천대,7561,3865,17980,7097,26104,36127,16223,35167,13633,27377,15049,13297,19658,24209,16560,17300,22312,15333,25407,13709,32009,14272,34260,18240,20106,24550,12520,20556,9160,15111,8161,16237,7589,16239,4114,11171,20221103
202210,분당선,강남구청,2658,4855,6968,14389,11010,52623,8494,42152,8252,20111,9688,14755,10587,14864,12084,16262,13328,14312,15294,14247,17754,14917,27347,17702,47618,21196,24340,12654,14345,7055,12588,5840,9269,5564,3257,3417,20221103
202210,분당선,개포동,3225,7885,9113,6115,10535,9279,7248,7327,5900,5923,5458,4518,6399,5357,6330,5910,6291,5540,6931,6213,11073,6883,10144,8845,8066,10816,4969,8667,3809,5220,3915,4870,4160,4725,1757,3047,20221103
202210,분당선,구룡,1475,8207,3740,8714,5751,5716,5179,2506,4428,2577,3581,2031,3727,2173,3092,2364,3127,2482,4730,2761,9889,3130,7835,3547,4363,4514,2311,3576,1311,2324,1713,2097,706,2180,231,1602,20221103
202210,분당선,구성,7864,2635,22192,4600,22571,8193,14370,4177,10600,3800,8800,4439,7711,5220,7393,5592,6588,6405,6217,8087,7334,10100,8169,15664,7277,20743,3522,18629,2801,11963,2117,9270,1581,10102,638,6166,20221103
202210,분당선,기흥,14563,4608,39173,12246,39511,29539,21441,13347,15195,10176,15427,11470,14553,10066,14515,12841,14882,12158,14749,13565,17641,16298,22269,23446,24490,36204,13536,30969,9672,18625,9044,15246,7444,16093,3189,10598,20221103
202210,분당선,대모산입구,4916,4675,15703,5769,17847,9798,11602,5678,8120,4328,7685,4426,8044,4870,7156,5691,6385,5800,6948,7281,9506,8461,9674,10029,8875,12853,4301,10983,2617,6966,2119,6538,1522,6430,574,3981,20221103
202210,분당선,도곡,4476,7875,10240,15182,15431,24019,11876,17926,10225,9610,10742,9520,11489,9603,12082,10087,12740,9991,15161,10476,18664,11540,21594,13067,21389,15768,11068,12248,8287,8009,6735,7225,5145,6618,1138,4101,20221103
202210,분당선,망포,19641,10378,54726,24927,51722,41199,25959,18265,18491,9902,16931,10485,17905,12139,16819,13602,14849,13441,17575,17861,22798,21936,36383,32027,43205,46145,21385,44846,15608,28293,13962,22239,10797,20222,4063,14101,20221103
202210,분당선,매교,7875,2296,16658,6111,17097,12329,7982,4663,5787,3705,5735,4376,6104,5015,5718,4842,4990,5295,5750,5639,7336,7783,11081,11699,7593,15472,3994,11392,3083,7390,2577,6623,2135,5983,659,3339,20221103
202210,분당선,매탄권선,9751,3255,21941,5472,21493,11391,11768,5192,8395,3448,7716,3599,7747,4830,6839,5305,5940,4897,6501,6895,8842,10062,10227,13420,8945,20144,4874,15467,3657,10195,3423,8683,2661,9091,937,6195,20221103
202210,분당선,모란,21664,11520,51971,24277,67010,36315,49159,30602,34384,27757,32237,30798,36003,32678,35273,34315,33726,33716,34895,40119,40087,43982,42232,48549,41537,64548,23717,47679,17635,34456,14951,31250,12605,27155,6203,17179,20221103
202210,분당선,미금,11577,10732,26528,20222,32370,43889,24289,34268,23036,22583,25074,22167,25394,23881,25751,25717,26148,25755,30696,25531,31056,29730,35999,34515,38166,41898,20439,32476,17002,21718,17327,18716,13004,16572,4465,9842,20221103
202210,분당선,보정,3566,1590,9303,2850,9879,6167,7205,2582,5805,1789,4943,2364,3989,2499,4022,2677,3484,3094,4031,4081,4680,4956,5154,5963,3866,7040,1821,6446,1605,4123,1413,3707,1185,3785,446,2756,20221103
202210,분당선,복정,0,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,1,0,1,0,3,0,2,0,2,0,1,0,1,0,0,0,0,0,20221103
202210,분당선,상갈,8361,2675,20696,6491,21680,10171,13567,6312,10481,5010,8736,5357,8422,5460,7416,7228,7161,6911,8035,7860,8788,10995,10810,14140,11266,17887,6430,15731,4292,10949,4083,9921,2081,9653,796,5682,20221103
202210,분당선,서울숲,5107,5479,12662,21616,20658,41743,14980,36123,9002,26175,10558,24192,12883,24571,15117,28139,18758,26591,25983,25854,32403,24353,45888,24255,55246,28308,30669,17625,21553,9317,20360,7759,11873,7308,3524,4006,20221103
202210,분당선,서현,13280,12093,34434,37632,41969,80866,31830,69057,28232,42906,30852,36234,34391,38708,35390,39852,39237,40913,44787,37767,49801,44745,67573,52075,86741,62729,48129,46256,46687,27726,37513,22130,27859,19346,10959,11019,20221103
202210,분당선,선릉,2351,10551,4877,41684,7275,129053,6412,88992,7864,40349,9875,25353,12263,21980,13793,23502,14533,18934,18518,16103,26285,17856,45954,21187,74323,24529,32732,14291,20618,7367,19383,6119,16604,5530,5073,3381,20221103
202210,분당선,선정릉,2109,5395,4408,11687,6800,48008,6220,38380,5679,15635,6677,10384,8616,8466,9210,8745,10072,8167,10975,7408,13230,8196,24250,9355,41683,9852,20854,6402,10687,3853,8847,3611,6350,3261,2208,2206,20221103
202210,분당선,수내,7477,9984,18358,18022,24462,56195,17408,41094,14276,22913,15605,17850,18871,18970,19411,19141,21851,19099,24026,18403,27750,20385,37836,24985,48564,28984,26942,21078,24505,13222,17236,10996,13357,10311,3849,5849,20221103
202210,분당선,수서,6621,15467,24284,27090,38286,44214,25193,27399,26202,19602,20141,15769,23782,21300,22628,19801,16291,18893,24855,22325,29906,26495,36066,32193,41198,41671,19086,29820,20185,20173,13232,17582,15395,15519,7405,6296,20221103
202210,분당선,수원,9424,4208,24022,9351,25019,14516,13313,12369,9469,9954,9798,11189,10798,12116,11165,13258,10959,12198,13473,12263,16586,15126,18266,22854,20669,26085,15456,19156,15302,10247,12646,8338,11973,6147,4743,4084,20221103
202210,분당선,수원시청,12497,7410,31843,16398,32295,45402,16685,29841,13934,17979,15802,16577,18453,20415,18287,21524,18464,17428,21686,18820,27454,22992,29951,35491,40458,48981,22277,37712,18669,24236,21017,17266,16525,15970,7075,10872,20221103
202210,분당선,신갈,8473,1497,19331,2609,20298,6475,12150,4024,8852,3502,7923,4216,7566,5137,7241,5621,6081,6042,6035,8099,7325,8220,6338,12318,5312,17677,2599,14713,2035,9925,1622,7692,1316,8761,464,5251,20221103
202210,분당선,압구정로데오,4145,11362,5557,24303,8433,71572,7827,101327,9219,57428,14029,42859,18821,37456,22382,38594,27800,34805,36535,32275,46890,36252,62381,43901,88425,50859,65687,28839,55024,13280,41198,8691,32542,7052,13558,4422,20221103
202210,분당선,야탑,19226,16133,53188,39323,62662,94270,44842,54646,36856,38723,38264,33875,40429,39168,39233,42221,38870,38512,44600,43944,51011,47003,66035,58776,84429,72740,40749,56281,31806,35842,27581,27894,19048,28486,7392,16453,20221103
202210,분당선,영통,7468,3989,18382,9170,20404,23055,11208,18006,10328,12293,10697,11954,12421,13263,13449,13653,13051,13106,14624,13606,18362,14667,23192,22927,25291,26859,13924,20576,12496,12263,13479,11836,13210,11264,5216,7449,20221103
202210,분당선,오리,13866,7510,30149,13102,33696,31921,22295,18893,18126,10665,16966,11094,17764,12776,17365,11960,16914,12312,17449,13901,19205,15454,26993,18078,32462,23681,13325,20848,9873,13447,8805,11984,5866,11051,2170,7198,20221103
202210,분당선,이매,6119,3921,14134,9522,16253,15958,11928,8242,9678,6946,9539,6229,10061,7367,9102,8143,8757,7383,9057,8715,14743,10840,13168,12743,14177,15507,7061,12278,4843,8107,5799,7194,3717,7715,995,4505,20221103
202210,분당선,정자,10690,12121,28472,37923,34500,78602,25760,45595,19820,23911,20613,19679,21444,19474,21917,22498,22423,20068,25859,22094,29747,27851,53621,40360,62991,50159,31980,38021,26821,23722,28766,20029,25019,18618,10426,11479,20221103
202210,분당선,죽전,15065,7775,42354,17608,40235,29785,24744,29272,19319,23115,18596,20707,20567,21785,20877,21805,20645,22918,23851,24745,27659,28993,32700,34511,35004,48444,23445,40603,27155,25389,13822,21948,10725,21145,3394,16226,20221103
202210,분당선,청명,7160,2224,20014,5110,18272,9955,9510,4336,6388,3966,5761,3980,6049,4824,5842,4851,5235,5332,5733,6276,6952,7389,8030,11264,9540,14492,3868,12980,2792,7918,2371,7426,2318,6992,844,4491,20221103
202210,분당선,태평,20409,5756,41777,8164,62265,16860,42956,12778,25040,11875,20639,13355,21537,14778,20555,16026,18559,17877,18003,24515,18802,28764,20925,35957,18648,46920,11295,34872,8301,25337,6363,27020,4644,22076,1779,12149,20221103
202210,분당선,한티,7297,9020,22465,27984,27440,50063,19053,42177,16001,25993,17629,21135,22979,24874,23476,31904,20688,22925,24926,23957,29978,29922,44354,39939,44872,39332,26862,25089,31706,14446,27160,13167,31087,11975,4543,6586,20221103
202210,수인선,고색,7169,2727,15690,13396,13840,21912,7014,4686,4721,2902,4849,3172,5152,3486,4840,3752,4329,4005,4673,4207,5994,6568,13896,8390,18770,10996,6181,11125,5788,6896,3590,5702,1996,4903,879,3627,20221103
202210,수인선,남동인더스파크,998,3632,1420,15230,2031,19723,1485,3600,1515,1518,1800,1605,1932,1841,2418,1761,2485,1428,2864,1193,4177,1364,12842,1737,11069,1945,3948,2332,4291,1485,1838,933,514,546,158,378,20221103
202210,수인선,달월,36,231,103,175,131,318,93,174,86,192,161,110,116,161,127,167,144,86,167,115,395,126,490,89,691,171,120,66,40,60,53,55,28,71,19,60,20221103
202210,수인선,사리,10685,1407,24308,3075,23301,4911,12756,2592,9259,2674,7755,2788,8338,3775,7781,5017,5856,4831,5627,6954,6394,9705,6810,11616,6717,20907,3930,14170,2555,9528,2198,9856,1711,7951,679,5866,20221103
